startup_id,technology_id,usage_intensity,implementation_date
startup_491,tech_59,Supporting,2016-10-19
startup_492,tech_62,Important,2024-12-21
startup_492,tech_48,Supporting,2024-11-27
startup_492,tech_20,Supporting,2025-04-12
startup_492,tech_39,Important,2025-05-22
startup_492,tech_16,Core,2025-01-27
startup_492,tech_73,Supporting,2024-10-23
startup_492,tech_33,Supporting,2024-10-31
startup_492,tech_72,Supporting,2024-10-24
startup_493,tech_57,Core,2019-01-30
startup_493,tech_36,Core,2013-12-04
startup_493,tech_47,Supporting,2019-11-17
startup_493,tech_77,Important,2021-01-17
startup_493,tech_9,Supporting,2016-05-08
startup_493,tech_27,Important,2019-07-04
startup_493,tech_3,Core,2018-11-10
startup_494,tech_23,Supporting,2020-03-14
startup_494,tech_49,Core,2019-01-12
startup_494,tech_30,Core,2016-02-29
startup_494,tech_72,Supporting,2013-01-16
startup_494,tech_27,Important,2014-04-18
startup_494,tech_70,Core,2014-07-06
startup_494,tech_31,Supporting,2023-07-06
startup_494,tech_10,Supporting,2018-08-23
startup_495,tech_7,Important,2021-02-10
startup_495,tech_68,Supporting,2018-04-10
startup_495,tech_16,Important,2023-05-28
startup_495,tech_73,Important,2020-01-31
startup_495,tech_71,Important,2019-03-20
startup_495,tech_72,Supporting,2021-01-15
startup_496,tech_50,Supporting,2024-04-09
startup_496,tech_47,Core,2023-06-15
startup_496,tech_49,Core,2023-06-30
startup_496,tech_36,Supporting,2022-11-06
startup_496,tech_39,Important,2024-05-01
startup_496,tech_21,Important,2024-05-15
startup_497,tech_26,Core,2025-05-07
startup_497,tech_24,Important,2024-02-29
startup_497,tech_10,Core,2020-06-06
startup_497,tech_18,Core,2020-01-18
startup_497,tech_23,Core,2024-07-11
startup_497,tech_55,Supporting,2025-04-14
startup_497,tech_6,Core,2025-05-30
startup_498,tech_14,Core,2018-06-20
startup_498,tech_38,Important,2016-09-11
startup_498,tech_50,Important,2023-11-01
startup_499,tech_32,Important,2024-12-20
startup_499,tech_53,Supporting,2015-05-31
startup_499,tech_59,Supporting,2022-08-05
startup_499,tech_6,Supporting,2025-05-19
startup_500,tech_41,Important,2025-04-16
startup_500,tech_33,Important,2025-02-17
startup_500,tech_52,Important,2025-03-28
startup_500,tech_40,Core,2025-02-14
startup_501,tech_72,Important,2015-08-03
startup_501,tech_77,Supporting,2022-09-04
startup_501,tech_30,Important,2025-03-20
startup_501,tech_17,Supporting,2018-02-05
startup_501,tech_50,Core,2021-03-25
startup_502,tech_61,Core,2022-11-14
startup_502,tech_55,Important,2020-05-02
startup_502,tech_67,Core,2024-12-14
startup_502,tech_58,Core,2012-03-24
startup_502,tech_0,Important,2011-08-10
startup_502,tech_75,Supporting,2016-10-05
startup_503,tech_57,Important,2025-04-20
startup_503,tech_64,Important,2025-01-22
startup_503,tech_76,Core,2025-01-31
startup_503,tech_15,Core,2025-05-03
startup_503,tech_20,Supporting,2025-04-08
startup_503,tech_37,Important,2024-12-26
startup_503,tech_16,Important,2024-12-26
startup_504,tech_38,Core,2023-11-09
startup_504,tech_70,Supporting,2022-06-07
startup_504,tech_12,Core,2024-10-01
startup_504,tech_46,Important,2025-06-02
startup_504,tech_63,Important,2020-10-09
startup_504,tech_24,Core,2023-10-27
startup_504,tech_32,Supporting,2021-10-17
startup_504,tech_44,Core,2020-10-28
startup_505,tech_54,Important,2018-07-24
startup_505,tech_17,Supporting,2018-05-19
startup_505,tech_11,Supporting,2024-02-24
startup_505,tech_13,Important,2020-03-11
startup_505,tech_69,Core,2023-12-16
startup_506,tech_17,Important,2022-06-14
startup_506,tech_37,Important,2021-04-24
startup_506,tech_49,Important,2020-06-01
startup_506,tech_24,Supporting,2024-12-20
startup_506,tech_34,Important,2020-03-21
startup_506,tech_21,Core,2022-12-24
startup_507,tech_4,Important,2018-10-31
startup_507,tech_72,Important,2022-02-07
startup_507,tech_42,Core,2011-09-10
startup_507,tech_71,Core,2019-05-27
startup_507,tech_5,Core,2022-12-17
startup_507,tech_78,Core,2014-12-08
startup_507,tech_62,Core,2013-12-18
startup_508,tech_35,Core,2023-10-24
startup_508,tech_53,Important,2022-07-18
startup_508,tech_2,Core,2023-11-08
startup_508,tech_12,Supporting,2021-06-18
startup_509,tech_18,Important,2021-03-19
startup_509,tech_65,Core,2022-11-01
startup_509,tech_32,Core,2023-05-12
startup_509,tech_9,Supporting,2021-03-20
startup_510,tech_35,Supporting,2025-04-12
startup_510,tech_49,Important,2025-03-07
startup_510,tech_0,Important,2025-06-04
startup_511,tech_35,Important,2023-10-20
startup_511,tech_22,Important,2022-06-15
startup_511,tech_51,Important,2023-09-26
startup_511,tech_18,Core,2022-08-19
startup_511,tech_75,Supporting,2021-05-16
startup_511,tech_10,Supporting,2020-06-25
startup_511,tech_34,Supporting,2023-01-28
startup_511,tech_37,Core,2022-11-12
startup_512,tech_18,Supporting,2018-07-16
startup_512,tech_54,Core,2024-11-07
startup_512,tech_10,Core,2024-11-14
startup_512,tech_45,Important,2020-06-18
startup_512,tech_13,Important,2019-07-22
startup_513,tech_78,Important,2021-09-05
startup_513,tech_56,Supporting,2024-04-11
startup_513,tech_47,Supporting,2019-07-27
startup_513,tech_43,Supporting,2025-03-20
startup_514,tech_79,Important,2019-07-14
startup_514,tech_1,Important,2022-03-28
startup_514,tech_72,Important,2025-04-27
startup_514,tech_0,Important,2018-02-14
startup_515,tech_6,Core,2021-01-25
startup_515,tech_43,Core,2023-10-15
startup_515,tech_14,Core,2023-12-31
startup_515,tech_52,Important,2022-09-24
startup_515,tech_38,Important,2024-06-04
startup_515,tech_16,Core,2023-08-22
startup_515,tech_34,Supporting,2024-07-14
startup_515,tech_63,Supporting,2024-08-10
startup_516,tech_15,Important,2020-12-20
startup_516,tech_19,Supporting,2017-07-01
startup_516,tech_0,Core,2016-06-22
startup_516,tech_54,Important,2024-04-02
startup_516,tech_21,Supporting,2020-06-22
startup_517,tech_11,Core,2025-05-29
startup_517,tech_26,Important,2025-05-18
startup_517,tech_48,Core,2025-05-28
startup_517,tech_29,Core,2025-06-02
startup_517,tech_25,Important,2025-05-02
startup_518,tech_67,Important,2022-12-28
startup_518,tech_74,Important,2023-11-06
startup_518,tech_73,Important,2024-05-15
startup_519,tech_78,Important,2024-05-11
startup_519,tech_2,Important,2024-03-26
startup_519,tech_13,Core,2025-04-20
startup_519,tech_6,Supporting,2025-03-11
startup_519,tech_59,Supporting,2024-07-23
startup_519,tech_50,Important,2024-12-28
startup_520,tech_47,Important,2020-07-17
startup_520,tech_72,Supporting,2024-07-20
startup_520,tech_60,Important,2017-08-16
startup_520,tech_1,Core,2015-01-24
startup_520,tech_61,Important,2015-03-06
startup_521,tech_17,Important,2024-06-20
startup_521,tech_0,Core,2023-07-17
startup_521,tech_76,Important,2024-07-25
startup_521,tech_52,Supporting,2024-06-13
startup_521,tech_57,Supporting,2024-03-23
startup_521,tech_56,Important,2023-09-06
startup_521,tech_46,Important,2022-07-16
startup_521,tech_1,Core,2023-06-19
startup_522,tech_11,Core,2020-10-10
startup_522,tech_52,Core,2024-01-21
startup_522,tech_43,Important,2021-05-27
startup_522,tech_18,Important,2021-05-29
startup_523,tech_50,Supporting,2023-05-19
startup_523,tech_19,Supporting,2025-04-10
startup_523,tech_42,Core,2019-08-16
startup_523,tech_75,Supporting,2018-03-15
startup_523,tech_49,Supporting,2018-01-17
startup_523,tech_70,Important,2023-11-07
startup_523,tech_59,Important,2019-07-13
startup_523,tech_65,Important,2023-08-02
startup_524,tech_30,Important,2022-12-26
startup_524,tech_36,Supporting,2023-05-18
startup_524,tech_57,Important,2025-01-20
startup_524,tech_70,Supporting,2022-10-17
startup_524,tech_74,Important,2024-01-31
startup_524,tech_1,Core,2025-04-02
startup_525,tech_30,Supporting,2024-04-02
startup_525,tech_37,Important,2024-06-07
startup_525,tech_1,Core,2021-05-16
startup_525,tech_35,Core,2021-03-17
startup_525,tech_56,Important,2022-09-04
startup_525,tech_66,Important,2023-05-10
startup_525,tech_3,Important,2022-06-24
startup_526,tech_14,Supporting,2022-09-19
startup_526,tech_18,Core,2023-10-28
startup_526,tech_45,Supporting,2025-02-04
startup_526,tech_29,Supporting,2024-11-23
startup_526,tech_6,Important,2022-06-14
startup_526,tech_78,Important,2025-03-21
startup_527,tech_65,Supporting,2021-01-18
startup_527,tech_72,Supporting,2021-04-23
startup_527,tech_0,Core,2022-08-23
startup_527,tech_41,Core,2019-12-29
startup_528,tech_15,Supporting,2022-12-14
startup_528,tech_39,Core,2024-04-10
startup_528,tech_55,Core,2020-10-13
startup_528,tech_74,Important,2024-05-15
startup_528,tech_62,Important,2023-01-27
startup_528,tech_51,Important,2023-10-06
startup_528,tech_63,Core,2025-03-21
startup_529,tech_54,Supporting,2016-02-11
startup_529,tech_61,Important,2024-02-24
startup_529,tech_39,Core,2022-08-21
startup_529,tech_44,Supporting,2016-11-30
startup_530,tech_30,Core,2021-08-26
startup_530,tech_29,Supporting,2025-01-24
startup_530,tech_52,Important,2022-02-06
startup_531,tech_18,Core,2023-04-02
startup_531,tech_41,Core,2021-08-22
startup_531,tech_63,Important,2019-06-06
startup_531,tech_66,Core,2023-11-10
startup_531,tech_19,Important,2021-04-25
startup_531,tech_50,Supporting,2019-08-10
startup_532,tech_38,Core,2012-10-01
startup_532,tech_15,Core,2011-12-19
startup_532,tech_1,Important,2013-05-05
startup_533,tech_40,Important,2022-03-04
startup_533,tech_70,Core,2020-02-19
startup_533,tech_45,Important,2024-06-21
startup_533,tech_61,Important,2022-10-22
startup_533,tech_9,Important,2019-05-03
startup_533,tech_33,Core,2019-02-03
startup_533,tech_55,Supporting,2019-12-17
startup_534,tech_62,Important,2025-02-24
startup_534,tech_31,Supporting,2025-04-23
startup_534,tech_5,Core,2025-01-07
startup_534,tech_11,Supporting,2025-04-19
startup_534,tech_38,Important,2025-02-11
startup_534,tech_8,Supporting,2024-12-17
startup_534,tech_73,Core,2025-01-06
startup_535,tech_16,Core,2021-02-14
startup_535,tech_9,Important,2024-02-01
startup_535,tech_1,Important,2020-12-13
startup_535,tech_2,Supporting,2023-12-05
startup_535,tech_45,Supporting,2023-03-25
startup_536,tech_60,Supporting,2024-10-25
startup_536,tech_15,Supporting,2018-08-10
startup_536,tech_61,Supporting,2019-09-07
startup_536,tech_37,Important,2018-07-05
startup_536,tech_33,Important,2015-07-21
startup_536,tech_71,Supporting,2016-10-31
startup_537,tech_28,Supporting,2025-02-08
startup_537,tech_24,Supporting,2024-06-23
startup_537,tech_33,Supporting,2024-10-08
startup_537,tech_35,Core,2024-07-26
startup_537,tech_19,Important,2024-01-01
startup_537,tech_70,Core,2024-02-05
startup_537,tech_22,Core,2025-01-13
startup_537,tech_41,Important,2024-03-21
startup_538,tech_51,Supporting,2021-02-21
startup_538,tech_59,Core,2023-01-06
startup_538,tech_13,Important,2020-06-24
startup_538,tech_53,Important,2018-09-09
startup_538,tech_67,Important,2018-04-18
startup_538,tech_72,Supporting,2018-01-04
startup_538,tech_75,Supporting,2024-11-02
startup_538,tech_79,Important,2022-03-29
startup_539,tech_26,Important,2021-03-30
startup_539,tech_33,Important,2025-02-23
startup_539,tech_52,Supporting,2020-03-03
startup_539,tech_28,Core,2024-12-05
startup_539,tech_76,Important,2021-01-26
startup_540,tech_78,Supporting,2022-05-12
startup_540,tech_61,Core,2023-05-19
startup_540,tech_23,Core,2020-05-18
startup_540,tech_4,Core,2025-05-02
startup_540,tech_50,Core,2018-07-16
startup_540,tech_65,Important,2022-10-24
startup_541,tech_4,Supporting,2022-12-16
startup_541,tech_38,Important,2020-12-08
startup_541,tech_42,Core,2024-12-07
startup_541,tech_11,Supporting,2022-03-14
startup_541,tech_47,Supporting,2021-09-27
startup_541,tech_74,Important,2021-05-25
startup_542,tech_3,Important,2021-08-26
startup_542,tech_54,Supporting,2015-06-05
startup_542,tech_31,Core,2019-02-25
startup_542,tech_23,Core,2020-01-31
startup_542,tech_43,Important,2021-02-02
startup_542,tech_67,Important,2023-10-28
startup_542,tech_71,Important,2016-12-15
startup_542,tech_36,Supporting,2020-09-19
startup_543,tech_9,Core,2023-01-24
startup_543,tech_50,Core,2024-10-18
startup_543,tech_58,Supporting,2023-05-25
startup_543,tech_3,Supporting,2023-06-10
startup_543,tech_13,Supporting,2024-04-07
startup_543,tech_1,Core,2023-10-28
startup_543,tech_44,Core,2023-02-27
startup_543,tech_61,Supporting,2023-05-11
startup_544,tech_68,Core,2025-04-07
startup_544,tech_16,Core,2023-12-23
startup_544,tech_5,Supporting,2023-08-21
startup_544,tech_70,Supporting,2024-05-29
startup_544,tech_7,Core,2024-11-12
startup_544,tech_74,Important,2024-04-01
startup_544,tech_63,Supporting,2023-11-27
startup_545,tech_15,Core,2016-12-27
startup_545,tech_60,Supporting,2021-02-08
startup_545,tech_4,Important,2018-08-10
startup_545,tech_64,Important,2014-03-18
startup_546,tech_15,Supporting,2018-12-05
startup_546,tech_48,Supporting,2025-04-15
startup_546,tech_29,Important,2015-07-23
startup_546,tech_38,Important,2017-05-08
startup_546,tech_13,Core,2020-05-05
startup_546,tech_42,Important,2015-07-17
startup_547,tech_0,Core,2017-07-21
startup_547,tech_22,Supporting,2024-03-27
startup_547,tech_6,Important,2022-11-01
startup_548,tech_55,Supporting,2017-07-05
startup_548,tech_51,Supporting,2025-04-24
startup_548,tech_48,Important,2025-02-18
startup_548,tech_35,Important,2019-06-10
startup_548,tech_71,Important,2019-08-04
startup_548,tech_11,Important,2024-05-14
startup_548,tech_30,Important,2023-08-21
startup_548,tech_79,Core,2020-01-10
startup_549,tech_34,Core,2020-01-11
startup_549,tech_66,Core,2016-11-15
startup_549,tech_78,Supporting,2019-03-09
startup_550,tech_45,Important,2019-01-30
startup_550,tech_74,Important,2017-08-04
startup_550,tech_77,Core,2019-04-04
startup_550,tech_10,Important,2015-08-01
startup_550,tech_0,Core,2023-08-20
startup_551,tech_38,Supporting,2024-12-16
startup_551,tech_44,Supporting,2021-12-01
startup_551,tech_60,Important,2021-06-24
startup_551,tech_55,Core,2020-10-14
startup_551,tech_24,Core,2021-03-25
startup_551,tech_2,Core,2021-10-10
startup_551,tech_20,Supporting,2023-03-20
startup_552,tech_39,Core,2024-01-31
startup_552,tech_46,Important,2024-05-10
startup_552,tech_67,Important,2024-05-15
startup_552,tech_13,Core,2023-06-08
startup_552,tech_26,Core,2023-11-14
startup_552,tech_24,Important,2024-10-10
startup_552,tech_65,Core,2024-09-20
startup_552,tech_62,Supporting,2023-04-03
startup_553,tech_35,Core,2022-11-01
startup_553,tech_9,Supporting,2021-06-21
startup_553,tech_63,Core,2023-01-09
startup_554,tech_37,Core,2023-03-25
startup_554,tech_59,Important,2024-07-30
startup_554,tech_36,Important,2022-05-28
startup_554,tech_20,Supporting,2022-07-26
startup_555,tech_79,Important,2023-02-05
startup_555,tech_12,Core,2022-12-22
startup_555,tech_59,Supporting,2025-02-19
startup_555,tech_28,Supporting,2022-09-12
startup_555,tech_37,Supporting,2022-02-11
startup_555,tech_21,Supporting,2024-12-25
startup_555,tech_56,Core,2023-02-23
startup_555,tech_25,Supporting,2023-09-14
startup_556,tech_70,Supporting,2024-11-10
startup_556,tech_23,Core,2024-06-27
startup_556,tech_7,Important,2023-04-06
startup_556,tech_50,Core,2023-09-12
startup_556,tech_64,Important,2023-06-27
startup_556,tech_51,Core,2024-01-19
startup_556,tech_15,Important,2024-01-01
startup_557,tech_34,Supporting,2024-04-02
startup_557,tech_25,Important,2019-06-07
startup_557,tech_61,Important,2024-06-26
startup_557,tech_42,Important,2022-05-21
startup_557,tech_70,Important,2021-05-20
startup_558,tech_37,Important,2024-02-29
startup_558,tech_53,Supporting,2019-12-19
startup_558,tech_20,Supporting,2023-04-23
startup_558,tech_55,Supporting,2021-07-03
startup_558,tech_5,Supporting,2021-05-27
startup_559,tech_61,Supporting,2024-09-07
startup_559,tech_67,Important,2017-04-28
startup_559,tech_19,Core,2021-03-18
startup_559,tech_57,Important,2022-06-13
startup_559,tech_58,Important,2022-05-17
startup_560,tech_5,Supporting,2023-01-18
startup_560,tech_61,Core,2023-01-21
startup_560,tech_13,Supporting,2024-04-17
startup_560,tech_64,Core,2025-04-25
startup_560,tech_1,Core,2024-12-29
startup_560,tech_47,Important,2025-04-28
startup_561,tech_1,Core,2020-08-28
startup_561,tech_11,Core,2013-07-10
startup_561,tech_35,Supporting,2023-01-09
startup_562,tech_60,Important,2022-12-02
startup_562,tech_40,Important,2021-12-14
startup_562,tech_69,Core,2019-11-05
startup_562,tech_34,Core,2022-04-16
startup_562,tech_66,Supporting,2021-10-01
startup_562,tech_16,Core,2019-01-30
startup_562,tech_33,Important,2017-07-27
startup_562,tech_0,Important,2017-06-23
startup_563,tech_14,Important,2024-05-01
startup_563,tech_2,Important,2024-02-28
startup_563,tech_57,Core,2024-11-16
startup_564,tech_11,Core,2022-10-05
startup_564,tech_32,Supporting,2023-12-14
startup_564,tech_54,Important,2017-11-11
startup_564,tech_58,Important,2022-09-11
startup_564,tech_21,Important,2025-04-25
startup_564,tech_51,Important,2020-10-13
startup_565,tech_33,Core,2024-07-15
startup_565,tech_26,Core,2023-12-14
startup_565,tech_62,Core,2023-06-03
startup_565,tech_0,Supporting,2022-08-08
startup_565,tech_74,Core,2024-01-30
startup_566,tech_22,Supporting,2018-04-01
startup_566,tech_7,Core,2022-01-18
startup_566,tech_34,Important,2021-12-01
startup_566,tech_38,Supporting,2020-04-08
startup_566,tech_46,Important,2019-07-06
startup_566,tech_35,Supporting,2024-12-13
startup_566,tech_56,Supporting,2021-11-11
startup_566,tech_16,Core,2017-05-17
startup_567,tech_1,Important,2021-05-15
startup_567,tech_14,Supporting,2023-05-18
startup_567,tech_71,Core,2021-02-22
startup_567,tech_45,Important,2015-03-25
startup_567,tech_60,Core,2024-07-07
startup_567,tech_26,Core,2021-03-06
startup_567,tech_18,Core,2017-07-26
startup_568,tech_21,Supporting,2023-03-29
startup_568,tech_45,Supporting,2022-03-11
startup_568,tech_31,Important,2020-12-03
startup_568,tech_53,Core,2022-01-31
startup_569,tech_14,Supporting,2020-02-11
startup_569,tech_23,Important,2024-04-03
startup_569,tech_32,Important,2019-10-11
startup_569,tech_33,Important,2019-04-08
startup_569,tech_60,Important,2019-12-04
startup_570,tech_36,Core,2025-06-03
startup_570,tech_33,Important,2022-11-20
startup_570,tech_72,Supporting,2023-04-09
startup_570,tech_5,Core,2024-02-11
startup_570,tech_3,Important,2024-04-18
startup_570,tech_40,Important,2022-07-09
startup_570,tech_77,Important,2024-12-11
startup_570,tech_60,Supporting,2023-09-26
startup_571,tech_66,Core,2024-06-09
startup_571,tech_34,Important,2022-10-22
startup_571,tech_8,Important,2019-09-06
startup_571,tech_75,Supporting,2020-05-20
startup_571,tech_20,Supporting,2017-08-11
startup_571,tech_55,Core,2023-04-13
startup_571,tech_44,Supporting,2018-06-13
startup_571,tech_9,Core,2022-01-22
startup_572,tech_51,Important,2020-03-17
startup_572,tech_66,Important,2024-05-21
startup_572,tech_19,Important,2019-04-10
startup_572,tech_62,Important,2017-11-30
startup_572,tech_53,Supporting,2017-01-28
startup_573,tech_44,Core,2023-10-15
startup_573,tech_46,Important,2023-06-23
startup_573,tech_51,Supporting,2024-10-21
startup_573,tech_68,Supporting,2021-12-26
startup_573,tech_32,Core,2023-01-25
startup_573,tech_20,Important,2025-02-06
startup_573,tech_39,Supporting,2024-12-06
startup_574,tech_39,Core,2020-11-29
startup_574,tech_65,Core,2024-07-08
startup_574,tech_50,Important,2021-01-13
startup_574,tech_58,Core,2022-02-22
startup_574,tech_13,Core,2021-02-11
startup_574,tech_43,Core,2022-02-15
startup_574,tech_18,Important,2023-04-07
startup_574,tech_79,Core,2022-08-18
startup_575,tech_6,Important,2023-08-03
startup_575,tech_66,Important,2021-05-14
startup_575,tech_78,Supporting,2024-10-07
startup_575,tech_43,Core,2021-12-05
startup_576,tech_45,Core,2025-05-26
startup_576,tech_57,Supporting,2024-11-26
startup_576,tech_74,Supporting,2025-01-22
startup_576,tech_50,Supporting,2024-10-30
startup_576,tech_34,Supporting,2024-10-09
startup_576,tech_37,Core,2025-05-13
startup_577,tech_67,Important,2025-03-18
startup_577,tech_0,Important,2025-03-17
startup_577,tech_9,Core,2025-04-09
startup_577,tech_56,Core,2025-03-22
startup_578,tech_38,Supporting,2024-11-14
startup_578,tech_24,Core,2020-06-18
startup_578,tech_43,Supporting,2021-12-09
startup_578,tech_56,Core,2024-01-10
startup_578,tech_68,Core,2022-05-22
startup_578,tech_13,Core,2023-09-28
startup_578,tech_33,Supporting,2019-08-29
startup_578,tech_61,Important,2023-12-22
startup_579,tech_65,Core,2023-02-03
startup_579,tech_27,Core,2022-02-02
startup_579,tech_45,Supporting,2023-08-12
startup_580,tech_28,Core,2012-08-18
startup_580,tech_1,Important,2024-12-02
startup_580,tech_71,Important,2012-12-11
startup_580,tech_20,Important,2016-06-29
startup_580,tech_34,Supporting,2012-07-14
startup_580,tech_69,Supporting,2014-07-05
startup_580,tech_23,Supporting,2018-05-04
startup_581,tech_25,Important,2025-03-23
startup_581,tech_65,Supporting,2024-10-17
startup_581,tech_35,Important,2025-06-01
startup_581,tech_55,Core,2025-02-14
startup_581,tech_27,Core,2024-12-08
startup_581,tech_15,Supporting,2024-11-21
startup_581,tech_3,Core,2025-03-02
startup_581,tech_2,Supporting,2024-12-30
startup_582,tech_40,Core,2021-11-13
startup_582,tech_35,Supporting,2022-10-30
startup_582,tech_61,Important,2021-07-07
startup_582,tech_27,Supporting,2022-04-03
startup_582,tech_45,Important,2021-10-06
startup_582,tech_21,Supporting,2024-11-02
startup_582,tech_55,Supporting,2023-04-17
startup_583,tech_7,Supporting,2022-02-19
startup_583,tech_26,Core,2019-10-14
startup_583,tech_78,Core,2021-03-27
startup_583,tech_58,Important,2021-10-18
startup_584,tech_7,Supporting,2025-02-28
startup_584,tech_33,Supporting,2025-01-06
startup_584,tech_61,Supporting,2023-04-28
startup_584,tech_18,Core,2021-11-15
startup_584,tech_78,Important,2022-10-17
startup_585,tech_54,Core,2022-03-14
startup_585,tech_29,Core,2020-12-28
startup_585,tech_62,Core,2023-08-28
startup_585,tech_75,Core,2018-07-20
startup_585,tech_6,Important,2025-03-22
startup_585,tech_56,Important,2023-09-28
startup_585,tech_46,Important,2020-07-05
startup_586,tech_20,Supporting,2018-09-25
startup_586,tech_16,Important,2019-03-23
startup_586,tech_50,Important,2022-06-17
startup_586,tech_37,Core,2023-06-01
startup_586,tech_73,Core,2018-12-24
startup_587,tech_59,Important,2018-11-15
startup_587,tech_49,Core,2020-03-17
startup_587,tech_52,Supporting,2025-06-02
startup_587,tech_77,Important,2024-02-02
startup_588,tech_65,Core,2022-07-12
startup_588,tech_15,Important,2023-01-18
startup_588,tech_43,Core,2022-07-18
startup_588,tech_16,Supporting,2022-10-01
startup_588,tech_10,Core,2023-12-12
startup_589,tech_40,Important,2024-09-24
startup_589,tech_70,Important,2022-06-12
startup_589,tech_33,Important,2025-04-09
startup_589,tech_0,Important,2019-11-25
startup_589,tech_78,Important,2024-06-29
startup_589,tech_31,Core,2023-10-27
startup_590,tech_36,Core,2024-01-27
startup_590,tech_53,Important,2017-07-24
startup_590,tech_7,Core,2023-10-26
startup_590,tech_75,Important,2019-04-15
startup_590,tech_49,Core,2021-12-19
startup_590,tech_72,Important,2019-09-15
startup_590,tech_5,Supporting,2021-10-17
startup_590,tech_33,Important,2025-05-20
startup_591,tech_38,Supporting,2013-10-06
startup_591,tech_45,Core,2019-10-22
startup_591,tech_64,Core,2020-04-06
startup_591,tech_12,Supporting,2021-12-27
startup_591,tech_78,Core,2024-01-18
startup_591,tech_41,Important,2019-08-17
startup_592,tech_9,Core,2024-07-27
startup_592,tech_22,Core,2025-05-09
startup_592,tech_11,Important,2023-09-15
startup_592,tech_53,Core,2024-09-25
startup_593,tech_53,Core,2025-04-04
startup_593,tech_17,Core,2024-12-29
startup_593,tech_51,Important,2025-04-19
startup_593,tech_44,Core,2025-02-21
startup_593,tech_52,Important,2024-12-31
startup_593,tech_77,Supporting,2025-01-02
startup_593,tech_0,Core,2025-03-20
startup_593,tech_18,Core,2025-05-20
startup_594,tech_49,Supporting,2023-12-29
startup_594,tech_51,Important,2017-05-13
startup_594,tech_29,Important,2017-08-24
startup_594,tech_18,Core,2022-04-02
startup_594,tech_62,Supporting,2016-05-04
startup_594,tech_27,Important,2016-07-01
startup_594,tech_48,Core,2024-10-28
startup_595,tech_7,Core,2012-04-07
startup_595,tech_10,Supporting,2013-12-02
startup_595,tech_63,Core,2017-07-04
startup_596,tech_52,Supporting,2020-08-17
startup_596,tech_14,Core,2013-10-23
startup_596,tech_48,Core,2017-03-01
startup_596,tech_65,Supporting,2013-09-21
startup_596,tech_62,Supporting,2019-04-25
startup_597,tech_60,Important,2020-11-06
startup_597,tech_64,Supporting,2023-11-16
startup_597,tech_47,Important,2016-09-21
startup_597,tech_43,Supporting,2018-11-27
startup_598,tech_59,Important,2024-11-05
startup_598,tech_71,Core,2024-07-24
startup_598,tech_11,Supporting,2024-07-27
startup_598,tech_52,Supporting,2024-10-25
startup_598,tech_79,Core,2024-05-23
startup_598,tech_26,Core,2025-02-28
startup_598,tech_33,Core,2024-10-24
startup_598,tech_19,Important,2024-05-20
startup_599,tech_58,Important,2014-04-06
startup_599,tech_4,Important,2019-12-08
startup_599,tech_52,Important,2019-04-23
startup_599,tech_33,Supporting,2025-03-12
startup_600,tech_23,Core,2024-07-15
startup_600,tech_25,Important,2023-01-22
startup_600,tech_42,Supporting,2024-01-04
startup_600,tech_17,Core,2024-10-11
startup_600,tech_56,Supporting,2020-10-18
startup_600,tech_46,Important,2021-12-23
startup_600,tech_29,Important,2021-05-22
startup_601,tech_5,Supporting,2021-06-23
startup_601,tech_22,Core,2024-07-27
startup_601,tech_26,Important,2019-05-08
startup_601,tech_16,Supporting,2022-04-25
startup_602,tech_44,Important,2013-09-21
startup_602,tech_0,Supporting,2012-12-21
startup_602,tech_10,Important,2022-11-06
startup_602,tech_15,Supporting,2019-12-14
startup_602,tech_13,Supporting,2016-10-29
startup_602,tech_45,Core,2015-02-04
startup_602,tech_79,Core,2022-06-22
startup_602,tech_74,Supporting,2011-12-03
startup_603,tech_66,Core,2024-05-26
startup_603,tech_22,Important,2018-10-04
startup_603,tech_16,Supporting,2021-07-07
startup_604,tech_42,Supporting,2020-01-23
startup_604,tech_70,Important,2019-03-23
startup_604,tech_39,Supporting,2024-09-30
startup_605,tech_22,Supporting,2023-05-02
startup_605,tech_62,Supporting,2025-01-24
startup_605,tech_2,Core,2023-07-14
startup_605,tech_74,Important,2025-02-10
startup_605,tech_60,Important,2024-12-07
startup_605,tech_27,Supporting,2024-12-29
startup_606,tech_54,Core,2023-04-24
startup_606,tech_58,Core,2024-06-24
startup_606,tech_75,Supporting,2016-04-05
startup_606,tech_67,Important,2016-04-21
startup_607,tech_67,Supporting,2020-03-26
startup_607,tech_28,Important,2022-02-05
startup_607,tech_40,Core,2019-10-23
startup_607,tech_21,Important,2025-02-01
startup_607,tech_63,Core,2024-06-08
startup_607,tech_36,Core,2023-08-11
startup_608,tech_38,Important,2025-01-23
startup_608,tech_12,Important,2025-01-12
startup_608,tech_75,Important,2024-12-23
startup_608,tech_29,Core,2025-01-16
startup_608,tech_16,Important,2024-11-22
startup_608,tech_37,Core,2025-01-05
startup_609,tech_21,Important,2024-08-17
startup_609,tech_69,Supporting,2021-06-19
startup_609,tech_44,Core,2024-08-25
startup_609,tech_27,Supporting,2024-09-20
startup_609,tech_49,Core,2018-08-27
startup_610,tech_51,Core,2022-07-17
startup_610,tech_9,Important,2018-07-15
startup_610,tech_76,Important,2017-05-18
startup_610,tech_46,Supporting,2021-09-19
startup_610,tech_44,Important,2019-09-14
