id,startup_id,vc_id,round_type,amount,date,valuation,lead_investor
investment_1511,startup_560,vc_27,Seed,10838033,2023-04-08,130056400,False
investment_1512,startup_560,vc_80,Series C,10838033,2023-04-08,357655100,False
investment_1513,startup_561,vc_72,Series C,5068874,2013-04-03,25344370,True
investment_1514,startup_561,vc_141,Series B,41730886,2019-05-16,459039746,True
investment_1515,startup_561,vc_115,Seed,4899535,2022-10-26,146986050,True
investment_1516,startup_561,vc_10,Seed,4899535,2022-10-26,73493025,False
investment_1517,startup_561,vc_20,Series B,4899535,2022-10-26,132287445,False
investment_1518,startup_563,vc_105,Pre-seed,13788033,2024-02-14,165456404,True
investment_1519,startup_563,vc_132,Pre-seed,13788033,2024-02-14,165456404,False
investment_1520,startup_563,vc_63,Pre-seed,13788033,2024-02-14,496369212,False
investment_1521,startup_563,vc_138,Series B,23252461,2024-12-13,186019692,True
investment_1522,startup_563,vc_76,Series A,23252461,2024-12-13,558059076,False
investment_1523,startup_567,vc_18,Series A,11179405,2023-09-14,234767512,True
investment_1524,startup_567,vc_54,Seed,11179405,2023-09-14,234767512,False
investment_1525,startup_567,vc_92,Series C,11179405,2023-09-14,201229296,False
investment_1526,startup_568,vc_119,Seed,6883646,2022-08-13,247811268,True
investment_1527,startup_568,vc_143,Series B,6883646,2022-08-13,247811268,False
investment_1528,startup_568,vc_98,Seed,6883646,2022-08-13,82603756,False
investment_1529,startup_570,vc_25,Pre-seed,23139447,2024-05-08,254533917,True
investment_1530,startup_571,vc_28,Series C,8909690,2020-03-22,320748864,True
investment_1531,startup_571,vc_123,Pre-seed,8909690,2020-03-22,160374432,False
investment_1532,startup_571,vc_15,Series C,8909690,2020-03-22,213832576,False
investment_1533,startup_571,vc_120,Series B,5595910,2020-09-11,100726386,True
investment_1534,startup_571,vc_90,Pre-seed,5595910,2020-09-11,100726386,False
investment_1535,startup_571,vc_33,Series C,5595910,2020-09-11,117514117,False
investment_1536,startup_571,vc_55,Series C,12200276,2022-11-09,183004140,True
investment_1537,startup_571,vc_32,Series A,12200276,2022-11-09,256205796,False
investment_1538,startup_571,vc_124,Series A,12200276,2022-11-09,219604968,False
investment_1539,startup_571,vc_6,Seed,16170300,2025-05-10,226384200,True
investment_1540,startup_571,vc_91,Series C,16170300,2025-05-10,161703000,False
investment_1541,startup_572,vc_99,Series A,9474080,2021-02-09,227377932,True
investment_1542,startup_572,vc_145,Pre-seed,9474080,2021-02-09,75792644,False
investment_1543,startup_572,vc_53,Series B,11275503,2016-02-26,236785570,True
investment_1544,startup_572,vc_108,Seed,11275503,2016-02-26,169132550,False
investment_1545,startup_572,vc_0,Series B,11275503,2016-02-26,270612080,False
investment_1546,startup_572,vc_93,Seed,34645886,2019-02-18,207875316,True
investment_1547,startup_572,vc_106,Series C,42125816,2020-03-25,421258160,True
investment_1548,startup_574,vc_85,Series B,12566854,2024-03-06,301604496,True
investment_1549,startup_574,vc_12,Pre-seed,12566854,2024-03-06,301604496,False
investment_1550,startup_574,vc_64,Series C,2945956,2024-03-18,58919130,True
investment_1551,startup_574,vc_15,Series C,2945956,2024-03-18,41243391,False
investment_1552,startup_574,vc_121,Pre-seed,31456924,2024-03-20,125827696,True
investment_1553,startup_576,vc_99,Series B,7397859,2024-08-13,29591436,True
investment_1554,startup_579,vc_3,Seed,37476179,2023-05-25,299809432,True
investment_1555,startup_579,vc_80,Series C,8395011,2018-04-28,125925170,True
investment_1556,startup_579,vc_118,Series B,8395011,2018-04-28,151110204,False
investment_1557,startup_579,vc_100,Series B,8395011,2018-04-28,201480272,False
investment_1558,startup_579,vc_140,Series B,49769121,2025-04-05,547460331,True
investment_1559,startup_580,vc_144,Seed,27191268,2023-02-28,299103948,True
investment_1560,startup_581,vc_145,Series B,5805651,2025-03-17,121918685,True
investment_1561,startup_581,vc_51,Pre-seed,5805651,2025-03-17,174169550,False
investment_1562,startup_581,vc_125,Series A,5805651,2025-03-17,139335640,False
investment_1563,startup_583,vc_132,Series A,9363218,2019-11-01,196627578,True
investment_1564,startup_583,vc_42,Series B,9363218,2019-11-01,337075848,False
investment_1565,startup_583,vc_53,Series C,9363218,2019-11-01,112358616,False
investment_1566,startup_584,vc_148,Seed,8298069,2024-07-11,224047881,True
investment_1567,startup_584,vc_47,Pre-seed,8298069,2024-07-11,99576836,False
investment_1568,startup_584,vc_41,Pre-seed,8298069,2024-07-11,224047881,False
investment_1569,startup_587,vc_111,Series B,7835642,2018-09-28,235069280,True
investment_1570,startup_587,vc_147,Series A,7835642,2018-09-28,282083136,False
investment_1571,startup_587,vc_134,Series B,7835642,2018-09-28,258576208,False
investment_1572,startup_587,vc_33,Series A,12111412,2023-02-03,218005416,True
investment_1573,startup_587,vc_26,Series A,12111412,2023-02-03,290673888,False
investment_1574,startup_587,vc_49,Pre-seed,12111412,2023-02-03,145336944,False
investment_1575,startup_590,vc_96,Pre-seed,17512056,2017-06-06,175120560,True
investment_1576,startup_590,vc_30,Series B,17512056,2017-06-06,175120560,False
investment_1577,startup_591,vc_52,Seed,11479514,2018-02-11,252549319,True
investment_1578,startup_591,vc_144,Series A,11479514,2018-02-11,229590290,False
investment_1579,startup_592,vc_42,Series C,14929227,2024-01-05,179150724,True
investment_1580,startup_592,vc_64,Pre-seed,12247883,2023-01-19,122478835,True
investment_1581,startup_592,vc_23,Series A,12247883,2023-01-19,171470369,False
investment_1582,startup_593,vc_118,Series A,38872462,2025-01-16,233234772,True
investment_1583,startup_593,vc_94,Series A,31175040,2025-04-06,374100480,True
investment_1584,startup_593,vc_76,Series C,14439650,2025-03-01,216594755,True
investment_1585,startup_593,vc_82,Series C,14439650,2025-03-01,433189510,False
investment_1586,startup_593,vc_66,Seed,14439650,2025-03-01,433189510,False
investment_1587,startup_594,vc_102,Series A,15291257,2022-07-17,458737710,True
investment_1588,startup_594,vc_141,Series C,15291257,2022-07-17,458737710,False
investment_1589,startup_594,vc_34,Series A,15291257,2022-07-17,504611481,False
investment_1590,startup_594,vc_16,Series B,6937938,2021-09-16,48565566,True
investment_1591,startup_594,vc_141,Series C,5024915,2017-07-29,90448470,True
investment_1592,startup_594,vc_46,Pre-seed,5024915,2017-07-29,120597960,False
investment_1593,startup_594,vc_62,Series B,5024915,2017-07-29,120597960,False
investment_1594,startup_595,vc_42,Pre-seed,11237008,2021-11-02,179792136,True
investment_1595,startup_595,vc_99,Series C,11237008,2021-11-02,224740170,False
investment_1596,startup_596,vc_141,Seed,34281744,2012-11-17,377099184,True
investment_1597,startup_597,vc_115,Series A,13863463,2025-02-10,55453852,True
investment_1598,startup_597,vc_68,Pre-seed,7151870,2017-11-24,85822440,True
investment_1599,startup_597,vc_67,Seed,9359872,2021-09-02,196557312,True
investment_1600,startup_597,vc_135,Series A,9359872,2021-09-02,252716544,False
investment_1601,startup_597,vc_117,Pre-seed,9359872,2021-09-02,308875776,False
investment_1602,startup_598,vc_94,Pre-seed,4303082,2025-02-21,94667815,True
investment_1603,startup_598,vc_42,Series B,4303082,2025-02-21,51636990,False
investment_1604,startup_598,vc_80,Seed,7229197,2024-11-06,57833576,True
investment_1605,startup_598,vc_2,Pre-seed,21457676,2025-02-16,214576760,True
investment_1606,startup_598,vc_144,Series B,21457676,2025-02-16,171661408,False
investment_1607,startup_599,vc_133,Series B,7846023,2017-05-13,164766497,True
investment_1608,startup_599,vc_115,Series B,7846023,2017-05-13,188304568,False
investment_1609,startup_599,vc_112,Pre-seed,7846023,2017-05-13,164766497,False
investment_1610,startup_600,vc_33,Series B,3904275,2023-07-29,128841097,True
investment_1611,startup_600,vc_31,Series B,3904275,2023-07-29,105415443,False
investment_1612,startup_600,vc_2,Pre-seed,3904275,2023-07-29,81989789,False
investment_1613,startup_601,vc_67,Series B,7729436,2019-07-13,255071399,True
investment_1614,startup_601,vc_16,Seed,7729436,2019-07-13,92753236,False
investment_1615,startup_601,vc_131,Seed,7729436,2019-07-13,115941545,False
investment_1616,startup_601,vc_83,Pre-seed,17697431,2020-11-29,123882017,True
investment_1617,startup_602,vc_43,Seed,32592598,2014-12-03,325925980,True
investment_1618,startup_604,vc_80,Seed,6689722,2018-05-13,120415008,True
investment_1619,startup_604,vc_20,Seed,6689722,2018-05-13,80276672,False
investment_1620,startup_604,vc_121,Series A,6689722,2018-05-13,220760848,False
investment_1621,startup_604,vc_7,Series C,6227722,2017-04-14,93415835,True
investment_1622,startup_604,vc_89,Pre-seed,6227722,2017-04-14,130782169,False
investment_1623,startup_604,vc_15,Series B,6227722,2017-04-14,168148503,False
investment_1624,startup_604,vc_63,Pre-seed,11620510,2023-11-04,116205100,True
investment_1625,startup_604,vc_122,Series C,11620510,2023-11-04,278892240,False
investment_1626,startup_604,vc_97,Series B,24122848,2019-12-25,289474176,True
investment_1627,startup_604,vc_64,Series A,24122848,2019-12-25,337719872,False
investment_1628,startup_605,vc_136,Series A,4939754,2024-05-28,69156563,True
investment_1629,startup_605,vc_14,Series B,4939754,2024-05-28,118554108,False
investment_1630,startup_605,vc_139,Series B,41096176,2024-01-13,205480880,True
investment_1631,startup_606,vc_32,Seed,5137200,2024-11-19,169527600,True
investment_1632,startup_606,vc_58,Pre-seed,5137200,2024-11-19,169527600,False
investment_1633,startup_606,vc_89,Seed,5137200,2024-11-19,169527600,False
investment_1634,startup_606,vc_85,Series B,21146778,2025-05-30,105733890,True
investment_1635,startup_606,vc_57,Pre-seed,7864103,2025-03-02,259515399,True
investment_1636,startup_606,vc_103,Series C,7864103,2025-03-02,212330781,False
investment_1637,startup_606,vc_35,Series B,7864103,2025-03-02,165146163,False
investment_1638,startup_607,vc_122,Series C,20609194,2025-04-19,329747104,True
investment_1639,startup_607,vc_31,Series C,20609194,2025-04-19,288528716,False
investment_1640,startup_608,vc_45,Series C,12393446,2025-03-26,446164068,True
investment_1641,startup_608,vc_39,Series A,12393446,2025-03-26,148721356,False
investment_1642,startup_608,vc_66,Pre-seed,12393446,2025-03-26,446164068,False
investment_1643,startup_609,vc_30,Pre-seed,30551787,2022-04-12,152758935,True
investment_1644,startup_609,vc_78,Series B,4582779,2018-01-25,68741695,True
investment_1645,startup_609,vc_109,Series A,4582779,2018-01-25,109986712,False
investment_1646,startup_609,vc_3,Seed,4582779,2018-01-25,109986712,False
investment_1647,startup_611,vc_124,Series C,17403362,2020-09-21,243647068,True
investment_1648,startup_611,vc_69,Pre-seed,17403362,2020-09-21,243647068,False
investment_1649,startup_611,vc_74,Series C,5085537,2021-10-08,30513222,True
investment_1650,startup_612,vc_29,Series A,19835858,2019-03-04,476060604,True
investment_1651,startup_612,vc_53,Series A,19835858,2019-03-04,476060604,False
investment_1652,startup_613,vc_108,Seed,17884619,2024-12-20,196730809,True
investment_1653,startup_613,vc_12,Seed,27287931,2025-02-16,272879310,True
investment_1654,startup_614,vc_12,Seed,13176011,2023-09-09,197640170,True
investment_1655,startup_614,vc_114,Series B,13176011,2023-09-09,355752306,False
investment_1656,startup_614,vc_149,Series C,13176011,2023-09-09,355752306,False
investment_1657,startup_617,vc_15,Series B,4863452,2022-04-27,175084284,True
investment_1658,startup_617,vc_50,Series B,4863452,2022-04-27,131313213,False
investment_1659,startup_617,vc_104,Pre-seed,4863452,2022-04-27,102132499,False
investment_1660,startup_617,vc_143,Pre-seed,2817449,2023-10-25,61983878,True
investment_1661,startup_617,vc_131,Series A,2817449,2023-10-25,56348980,False
investment_1662,startup_617,vc_63,Pre-seed,43318716,2021-03-10,259912296,True
investment_1663,startup_617,vc_84,Series A,36012493,2023-09-22,144049972,True
investment_1664,startup_618,vc_102,Pre-seed,35148237,2020-07-18,316334133,True
investment_1665,startup_619,vc_56,Series B,23054681,2016-12-23,253601491,True
investment_1666,startup_619,vc_12,Series C,16333345,2021-01-27,539000385,True
investment_1667,startup_619,vc_66,Seed,16333345,2021-01-27,196000140,False
investment_1668,startup_619,vc_125,Series A,16333345,2021-01-27,539000385,False
investment_1669,startup_621,vc_134,Series C,1114474,2023-09-29,13373696,True
investment_1670,startup_621,vc_104,Pre-seed,1114474,2023-09-29,40121088,False
investment_1671,startup_621,vc_144,Series B,1114474,2023-09-29,23403968,False
investment_1672,startup_621,vc_124,Series B,13234429,2022-11-05,158813154,True
investment_1673,startup_621,vc_113,Series C,13234429,2022-11-05,238219731,False
investment_1674,startup_622,vc_142,Series B,11353025,2024-12-07,181648408,True
investment_1675,startup_622,vc_137,Series B,11353025,2024-12-07,227060510,False
investment_1676,startup_622,vc_97,Pre-seed,44103635,2023-08-16,220518175,True
investment_1677,startup_622,vc_85,Series C,4807909,2023-08-01,48079090,True
investment_1678,startup_622,vc_112,Pre-seed,4807909,2023-08-01,105773998,False
investment_1679,startup_624,vc_80,Series C,6262226,2025-05-20,112720080,True
investment_1680,startup_624,vc_64,Series A,6262226,2025-05-20,75146720,False
investment_1681,startup_624,vc_4,Seed,6262226,2025-05-20,187866800,False
investment_1682,startup_625,vc_47,Series A,12955508,2024-01-13,259110170,True
investment_1683,startup_625,vc_30,Seed,12955508,2024-01-13,181377119,False
investment_1684,startup_625,vc_18,Series B,12784251,2021-01-07,281253533,True
investment_1685,startup_625,vc_131,Series B,12784251,2021-01-07,204548024,False
investment_1686,startup_626,vc_9,Pre-seed,27383432,2024-07-07,109533728,True
investment_1687,startup_626,vc_77,Seed,19423071,2022-10-25,388461420,True
investment_1688,startup_626,vc_5,Series A,19423071,2022-10-25,388461420,False
investment_1689,startup_627,vc_120,Series B,43604223,2025-06-04,348833784,True
investment_1690,startup_628,vc_121,Seed,8412899,2023-02-06,277625678,True
investment_1691,startup_628,vc_149,Series B,8412899,2023-02-06,252386980,False
investment_1692,startup_628,vc_15,Seed,8412899,2023-02-06,201909584,False
investment_1693,startup_629,vc_138,Pre-seed,20222534,2025-01-19,485340816,True
investment_1694,startup_629,vc_137,Seed,20222534,2025-01-19,364005612,False
investment_1695,startup_630,vc_93,Pre-seed,39797726,2020-07-25,358179534,True
investment_1696,startup_630,vc_142,Pre-seed,19009987,2022-11-01,456239700,True
investment_1697,startup_630,vc_4,Series B,19009987,2022-11-01,380199750,False
investment_1698,startup_630,vc_14,Seed,23384846,2019-08-25,514466612,True
investment_1699,startup_630,vc_27,Pre-seed,23384846,2019-08-25,420927228,False
investment_1700,startup_631,vc_66,Seed,19050489,2020-06-24,190504895,True
investment_1701,startup_631,vc_25,Series C,19050489,2020-06-24,419110769,False
investment_1702,startup_631,vc_25,Series C,8488427,2012-07-27,280118102,True
investment_1703,startup_631,vc_106,Pre-seed,8488427,2012-07-27,254652820,False
investment_1704,startup_631,vc_138,Series C,8488427,2012-07-27,152791692,False
investment_1705,startup_631,vc_8,Series B,42268388,2022-07-13,422683880,True
investment_1706,startup_631,vc_130,Pre-seed,20528893,2016-05-05,123173358,True
investment_1707,startup_632,vc_69,Seed,16400200,2024-10-15,131201600,True
investment_1708,startup_633,vc_125,Seed,20101558,2016-02-09,100507790,True
investment_1709,startup_633,vc_61,Seed,3546300,2023-04-24,28370400,True
investment_1710,startup_633,vc_8,Series A,3546300,2023-04-24,70926000,False
investment_1711,startup_633,vc_74,Series A,24478768,2024-01-13,391660288,True
investment_1712,startup_633,vc_52,Series A,24478768,2024-01-13,391660288,False
investment_1713,startup_634,vc_91,Pre-seed,2674934,2017-05-28,26749340,True
investment_1714,startup_634,vc_44,Series B,2674934,2017-05-28,37449076,False
investment_1715,startup_634,vc_127,Series A,16004125,2017-11-03,288074250,True
investment_1716,startup_634,vc_85,Series A,16004125,2017-11-03,224057750,False
investment_1717,startup_635,vc_101,Series B,1248932,2023-12-16,41214767,True
investment_1718,startup_635,vc_66,Series C,1248932,2023-12-16,26227579,False
investment_1719,startup_635,vc_134,Series C,1248932,2023-12-16,41214767,False
investment_1720,startup_635,vc_49,Seed,12332539,2018-09-01,98660316,True
investment_1721,startup_635,vc_1,Series B,12332539,2018-09-01,246650790,False
investment_1722,startup_636,vc_143,Series B,36732106,2018-12-17,257124742,True
investment_1723,startup_637,vc_89,Series B,13750016,2024-04-10,495000576,True
investment_1724,startup_637,vc_136,Series B,13750016,2024-04-10,371250432,False
investment_1725,startup_637,vc_29,Series B,13750016,2024-04-10,330000384,False
investment_1726,startup_637,vc_99,Seed,38937065,2024-01-03,233622390,True
investment_1727,startup_638,vc_148,Series B,9094378,2018-03-30,218265088,True
investment_1728,startup_638,vc_134,Series C,9094378,2018-03-30,327397632,False
investment_1729,startup_638,vc_55,Pre-seed,9094378,2018-03-30,245548224,False
investment_1730,startup_638,vc_62,Seed,48637201,2025-02-19,389097608,True
investment_1731,startup_638,vc_51,Series A,22037304,2018-07-21,528895296,True
investment_1732,startup_638,vc_90,Series C,22037304,2018-07-21,308522256,False
investment_1733,startup_639,vc_137,Series A,13198444,2012-08-20,435548652,True
investment_1734,startup_639,vc_37,Series C,13198444,2012-08-20,395953320,False
investment_1735,startup_639,vc_40,Series A,13198444,2012-08-20,277167324,False
investment_1736,startup_640,vc_99,Seed,7030425,2014-05-07,253095312,True
investment_1737,startup_640,vc_5,Seed,7030425,2014-05-07,232004036,False
investment_1738,startup_640,vc_62,Series A,7030425,2014-05-07,147638932,False
investment_1739,startup_640,vc_84,Series A,12629872,2015-06-23,101038980,True
investment_1740,startup_640,vc_82,Pre-seed,12629872,2015-06-23,176818215,False
investment_1741,startup_641,vc_111,Series B,3743359,2011-12-14,89840616,True
investment_1742,startup_641,vc_123,Series C,3743359,2011-12-14,59893744,False
investment_1743,startup_641,vc_10,Pre-seed,722336,2017-01-08,2889344,True
investment_1744,startup_642,vc_115,Series B,5894039,2016-06-25,194503309,True
investment_1745,startup_642,vc_18,Series A,5894039,2016-06-25,123774833,False
investment_1746,startup_642,vc_78,Series C,5894039,2016-06-25,212185428,False
investment_1747,startup_645,vc_96,Series A,16993735,2024-08-01,135949880,True
investment_1748,startup_645,vc_107,Series A,16993735,2024-08-01,373862170,False
investment_1749,startup_646,vc_54,Series C,24014407,2021-03-06,576345780,True
investment_1750,startup_646,vc_13,Seed,24014407,2021-03-06,192115260,False
investment_1751,startup_646,vc_126,Series C,4251023,2022-03-21,42510230,True
investment_1752,startup_646,vc_140,Seed,10100380,2014-09-15,181806852,True
investment_1753,startup_646,vc_103,Series C,10100380,2014-09-15,181806852,False
investment_1754,startup_646,vc_120,Series A,10100380,2014-09-15,272710278,False
investment_1755,startup_646,vc_95,Series A,45839572,2019-10-11,320877004,True
investment_1756,startup_647,vc_35,Series C,7434423,2022-10-14,89213084,True
investment_1757,startup_647,vc_50,Series B,7434423,2022-10-14,245335981,False
investment_1758,startup_647,vc_42,Series B,7434423,2022-10-14,200729439,False
investment_1759,startup_647,vc_137,Series C,40008934,2016-10-14,360080406,True
investment_1760,startup_648,vc_139,Series A,48838368,2025-03-10,293030208,True
investment_1761,startup_648,vc_76,Series B,13931306,2024-02-19,376145262,True
investment_1762,startup_648,vc_16,Pre-seed,13931306,2024-02-19,250763508,False
investment_1763,startup_648,vc_102,Series A,13931306,2024-02-19,417939180,False
investment_1764,startup_650,vc_108,Series B,1655601,2025-03-16,49668040,True
investment_1765,startup_650,vc_42,Pre-seed,1655601,2025-03-16,39734432,False
investment_1766,startup_650,vc_73,Series A,1655601,2025-03-16,29800824,False
investment_1767,startup_650,vc_64,Series A,13219986,2025-04-23,475919520,True
investment_1768,startup_650,vc_146,Series B,13219986,2025-04-23,436259560,False
investment_1769,startup_650,vc_61,Seed,13219986,2025-04-23,277619720,False
investment_1770,startup_650,vc_81,Seed,2598859,2024-12-21,31186316,True
investment_1771,startup_650,vc_94,Pre-seed,2598859,2024-12-21,46779474,False
investment_1772,startup_650,vc_148,Series A,2598859,2024-12-21,54576053,False
investment_1773,startup_651,vc_15,Series C,4747622,2023-01-02,75961952,True
investment_1774,startup_651,vc_57,Series A,4747622,2023-01-02,85457196,False
investment_1775,startup_651,vc_91,Series C,23859437,2024-12-24,190875496,True
investment_1776,startup_652,vc_51,Pre-seed,16715180,2021-10-08,100291080,True
investment_1777,startup_653,vc_149,Series A,11481973,2023-08-04,344459190,True
investment_1778,startup_653,vc_109,Series C,11481973,2023-08-04,137783676,False
investment_1779,startup_653,vc_34,Seed,11481973,2023-08-04,241121433,False
investment_1780,startup_653,vc_141,Seed,921731,2018-01-02,30417134,True
investment_1781,startup_653,vc_29,Series B,921731,2018-01-02,33182328,False
investment_1782,startup_653,vc_59,Seed,921731,2018-01-02,24886746,False
investment_1783,startup_653,vc_68,Series B,14498460,2023-08-09,173981520,True
investment_1784,startup_653,vc_107,Pre-seed,14498460,2023-08-09,202978440,False
investment_1785,startup_655,vc_117,Series A,9990987,2018-05-14,239783700,True
investment_1786,startup_655,vc_132,Seed,9990987,2018-05-14,199819750,False
investment_1787,startup_655,vc_20,Series A,8741468,2023-01-30,209795244,True
investment_1788,startup_655,vc_145,Seed,8741468,2023-01-30,69931748,False
investment_1789,startup_655,vc_102,Seed,44835105,2016-01-08,538021260,True
investment_1790,startup_656,vc_72,Series C,47345204,2024-11-01,284071224,True
investment_1791,startup_657,vc_15,Series C,3349872,2020-10-11,40198464,True
investment_1792,startup_657,vc_91,Series A,3349872,2020-10-11,66997440,False
investment_1793,startup_657,vc_79,Series C,22924372,2021-10-29,366789952,True
investment_1794,startup_657,vc_128,Series C,22924372,2021-10-29,366789952,False
investment_1795,startup_657,vc_26,Series B,5630869,2024-04-22,112617390,True
investment_1796,startup_657,vc_20,Series A,5630869,2024-04-22,123879129,False
investment_1797,startup_658,vc_64,Seed,15384318,2017-06-21,553835448,True
investment_1798,startup_658,vc_31,Series B,15384318,2017-06-21,461529540,False
investment_1799,startup_658,vc_145,Seed,15384318,2017-06-21,230764770,False
investment_1800,startup_658,vc_120,Series C,22924513,2021-12-27,137547078,True
investment_1801,startup_659,vc_4,Series B,41733559,2021-03-21,292134913,True
investment_1802,startup_659,vc_36,Series A,23671320,2018-08-25,331398487,True
investment_1803,startup_659,vc_23,Series C,23671320,2018-08-25,378741128,False
investment_1804,startup_660,vc_16,Seed,8493050,2023-08-20,33972200,True
investment_1805,startup_660,vc_91,Series C,30970881,2022-03-07,371650572,True
investment_1806,startup_661,vc_53,Series B,11768019,2024-04-23,141216228,True
investment_1807,startup_661,vc_118,Series A,11768019,2024-04-23,117680190,False
investment_1808,startup_662,vc_132,Series C,8467828,2023-08-15,67742624,True
investment_1809,startup_663,vc_139,Series C,43106609,2022-01-03,517279308,True
investment_1810,startup_663,vc_39,Series C,45504427,2016-07-22,546053124,True
investment_1811,startup_664,vc_38,Series A,29489398,2023-11-02,324383378,True
investment_1812,startup_664,vc_113,Series A,12060236,2019-10-14,434168496,True
investment_1813,startup_664,vc_46,Series A,12060236,2019-10-14,144722832,False
investment_1814,startup_664,vc_119,Series B,12060236,2019-10-14,144722832,False
investment_1815,startup_664,vc_45,Series B,1930247,2021-11-26,69488904,True
investment_1816,startup_664,vc_98,Series B,1930247,2021-11-26,69488904,False
investment_1817,startup_664,vc_73,Seed,1930247,2021-11-26,57907420,False
investment_1818,startup_666,vc_99,Series C,16663206,2024-07-19,449906571,True
investment_1819,startup_666,vc_31,Pre-seed,16663206,2024-07-19,349927333,False
investment_1820,startup_666,vc_18,Pre-seed,16663206,2024-07-19,599875428,False
investment_1821,startup_667,vc_26,Pre-seed,17574803,2021-06-19,175748030,True
investment_1822,startup_668,vc_129,Pre-seed,25601290,2014-08-18,281614190,True
investment_1823,startup_668,vc_34,Seed,8543001,2025-01-06,256290030,True
investment_1824,startup_668,vc_62,Pre-seed,8543001,2025-01-06,281919033,False
investment_1825,startup_668,vc_89,Series A,8543001,2025-01-06,179403021,False
investment_1826,startup_668,vc_90,Series C,19410067,2020-10-04,194100670,True
investment_1827,startup_668,vc_6,Series B,19410067,2020-10-04,388201340,False
investment_1828,startup_669,vc_116,Series A,18239681,2022-08-27,72958724,True
investment_1829,startup_669,vc_126,Series C,2872737,2016-05-04,22981900,True
investment_1830,startup_669,vc_12,Series A,2872737,2016-05-04,45963800,False
investment_1831,startup_669,vc_44,Series C,13967117,2017-10-04,223473872,True
investment_1832,startup_669,vc_10,Series B,13967117,2017-10-04,251408106,False
investment_1833,startup_669,vc_38,Seed,3073687,2022-10-31,110652756,True
investment_1834,startup_669,vc_5,Series B,3073687,2022-10-31,82989567,False
investment_1835,startup_669,vc_7,Series B,3073687,2022-10-31,101431693,False
investment_1836,startup_670,vc_138,Pre-seed,13881615,2016-01-06,249869079,True
investment_1837,startup_670,vc_111,Seed,13881615,2016-01-06,249869079,False
investment_1838,startup_670,vc_91,Series B,14206056,2022-09-01,142060560,True
investment_1839,startup_670,vc_24,Pre-seed,14206056,2022-09-01,170472672,False
investment_1840,startup_671,vc_42,Seed,5316119,2021-12-14,116954629,True
investment_1841,startup_671,vc_80,Pre-seed,5316119,2021-12-14,53161195,False
investment_1842,startup_671,vc_103,Seed,10650098,2011-07-01,74550686,True
investment_1843,startup_672,vc_76,Seed,5553423,2018-12-09,133282152,True
investment_1844,startup_672,vc_138,Series A,5553423,2018-12-09,199923228,False
investment_1845,startup_672,vc_143,Series C,5553423,2018-12-09,183262959,False
investment_1846,startup_673,vc_73,Series C,11525197,2017-12-10,172877965,True
investment_1847,startup_673,vc_13,Seed,11525197,2017-12-10,172877965,False
investment_1848,startup_673,vc_66,Seed,11525197,2017-12-10,311180337,False
investment_1849,startup_676,vc_122,Pre-seed,17820889,2021-04-29,320776002,True
investment_1850,startup_676,vc_146,Series A,17820889,2021-04-29,356417780,False
investment_1851,startup_676,vc_3,Seed,6895130,2024-07-27,82741564,True
investment_1852,startup_676,vc_146,Pre-seed,6895130,2024-07-27,186168519,False
investment_1853,startup_676,vc_111,Series C,6895130,2024-07-27,206853910,False
investment_1854,startup_676,vc_85,Series B,10158702,2023-04-25,182856636,True
investment_1855,startup_676,vc_69,Seed,10158702,2023-04-25,101587020,False
investment_1856,startup_678,vc_80,Series C,1378289,2023-06-17,45483559,True
investment_1857,startup_678,vc_134,Pre-seed,1378289,2023-06-17,28944083,False
investment_1858,startup_678,vc_77,Pre-seed,1378289,2023-06-17,49618428,False
investment_1859,startup_680,vc_59,Pre-seed,15884253,2022-08-31,571833108,True
investment_1860,startup_680,vc_63,Seed,15884253,2022-08-31,238263795,False
investment_1861,startup_680,vc_123,Series C,15884253,2022-08-31,524180349,False
investment_1862,startup_683,vc_67,Series C,9454419,2025-03-26,198542813,True
investment_1863,startup_683,vc_147,Series A,9454419,2025-03-26,141816295,False
investment_1864,startup_683,vc_24,Series B,9454419,2025-03-26,311995849,False
investment_1865,startup_686,vc_118,Series C,6566373,2022-01-27,52530984,True
investment_1866,startup_686,vc_137,Seed,6566373,2022-01-27,78796476,False
investment_1867,startup_686,vc_90,Pre-seed,46115450,2022-09-24,184461800,True
investment_1868,startup_686,vc_74,Pre-seed,2308546,2022-03-02,27702558,True
investment_1869,startup_686,vc_8,Seed,2308546,2022-03-02,50788023,False
investment_1870,startup_688,vc_16,Seed,14298096,2023-03-19,128682864,True
investment_1871,startup_692,vc_49,Pre-seed,6991062,2019-11-28,111856992,True
investment_1872,startup_692,vc_47,Series B,6991062,2019-11-28,125839116,False
investment_1873,startup_694,vc_143,Pre-seed,30498908,2018-11-07,213492356,True
investment_1874,startup_696,vc_17,Series C,47481769,2014-08-11,474817690,True
investment_1875,startup_696,vc_71,Series A,35798243,2019-01-09,178991215,True
investment_1876,startup_698,vc_60,Seed,21305554,2018-02-03,383499972,True
investment_1877,startup_698,vc_136,Series A,21305554,2018-02-03,468722188,False
investment_1878,startup_698,vc_25,Series A,6461554,2019-01-05,129231090,True
investment_1879,startup_698,vc_146,Seed,6461554,2019-01-05,129231090,False
investment_1880,startup_698,vc_18,Series C,5344100,2019-07-20,96193812,True
investment_1881,startup_698,vc_9,Series C,5344100,2019-07-20,144290718,False
